state_code,state_name_english,state_census2011_code,district_code,district_name_english,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_census2011_code,state_or_ut
27,Maharashtra,27.0,475,Gadchiroli,508.0,4061,Bhamragad,4061.0,S
8,Rajasthan,8.0,103,Jaisalmer,114.0,6040,Bhaniyana,0.0,S
9,Uttar Pradesh,9.0,131,Basti,185.0,937,Bhanpur,937.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2246,Bharatpur - II,2246.0,S
2,Himachal Pradesh,2.0,16,Chamba,23.0,92,Bharmour,92.0,S
22,Chhattisgarh,22.0,763,Sarangarh-Bilaigarh,0.0,7276,Bhatgaon,0.0,S
21,Odisha,21.0,347,Bargarh,370.0,2764,Bheden,2764.0,S
36,Telangana,0.0,501,Adilabad,532.0,6223,Bheempur,0.0,S
28,Andhra Pradesh,28.0,520,Visakhapatnam,544.0,4865,Bheemunipatnam,4865.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,7203,Bhella,0.0,U
23,Madhya Pradesh,23.0,414,Khargone (West Nimar),440.0,3549,Bhikangaon,3549.0,S
5,Uttarakhand,5.0,45,Almora,64.0,325,Bhikiasain,325.0,S
23,Madhya Pradesh,23.0,407,Gwalior,421.0,3401,Bhitarwar,3401.0,S
9,Uttar Pradesh,9.0,121,Ambedkar Nagar,178.0,911,Bhiti,911.0,S
27,Maharashtra,27.0,497,Thane,517.0,4166,Bhiwandi,4166.0,S
9,Uttar Pradesh,9.0,166,Mainpuri,148.0,777,Bhogaon,777.0,S
21,Odisha,21.0,346,Baleshwar,377.0,2891,Bhograi,2891.0,S
2,Himachal Pradesh,2.0,17,Hamirpur,28.0,146,Bhoranj,146.0,S
2,Himachal Pradesh,2.0,17,Hamirpur,28.0,6885,Bhota,0.0,S
18,Assam,18.0,294,Kokrajhar,300.0,2002,Bhowraguri,2002.0,S
18,Assam,18.0,296,Marigaon,304.0,2027,Bhuragaon,2027.0,S
33,Tamil Nadu,33.0,570,Cuddalore,617.0,6645,Bhuvanagiri,0.0,S
23,Madhya Pradesh,23.0,399,Chhindwara,455.0,3657,Bichhua,3657.0,S
23,Madhya Pradesh,23.0,410,Indore,439.0,7013,Bicholi Hapsi,0.0,S
30,Goa,30.0,551,North Goa,585.0,5612,Bicholim,5612.0,S
8,Rajasthan,8.0,96,Churu,102.0,6426,Bidasar,0.0,S
9,Uttar Pradesh,9.0,122,Auraiya,162.0,841,Bidhuna,841.0,S
10,Bihar,10.0,209,Nalanda,229.0,1386,Bihar,1386.0,S
10,Bihar,10.0,197,Gopalganj,217.0,1216,Bijaipur,1216.0,S
1,Jammu And Kashmir,1.0,1,Anantnag,14.0,54,Bijbehara,54.0,U
18,Assam,18.0,612,Chirang,320.0,2115,Bijni (Pt),2115.0,S
9,Uttar Pradesh,9.0,132,Bijnor,134.0,713,Bijnor,713.0,S
22,Chhattisgarh,22.0,375,Bilaspur,406.0,3297,Bilha,3297.0,S
1,Jammu And Kashmir,1.0,7,Kathua,7.0,27,Billawar,27.0,U
27,Maharashtra,27.0,485,Nanded,511.0,4105,Biloli,4105.0,S
21,Odisha,21.0,356,Jajapur,382.0,2984,Binjharpur,2984.0,S
5,Uttarakhand,5.0,52,Pauri Garhwal,61.0,6354,Bironkhal,0.0,S
10,Bihar,10.0,206,Madhubani,207.0,1092,Bisfi,1092.0,S
1,Jammu And Kashmir,1.0,5,Jammu,21.0,81,Bishnah,81.0,U
20,Jharkhand,20.0,331,Gumla,366.0,2706,Bishunpur,2706.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2818,Bisra,2818.0,S
9,Uttar Pradesh,9.0,183,Sitapur,154.0,806,Biswan,806.0,S
10,Bihar,10.0,217,Samastipur,221.0,1303,Bithan,1303.0,S
20,Jharkhand,20.0,330,Godda,351.0,2557,Boarijor,2557.0,S
33,Tamil Nadu,33.0,588,Theni,624.0,5842,Bodinayakanur,5842.0,S
22,Chhattisgarh,22.0,375,Bilaspur,406.0,7250,Bodri,0.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3964,Bodvad,3964.0,S
18,Assam,18.0,291,Kamrup,321.0,2124,Boko,2124.0,S
20,Jharkhand,20.0,342,Simdega,367.0,2722,Bolba,2722.0,S
8,Rajasthan,8.0,113,Sawai Madhopur,108.0,529,Bonli,529.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4630,B Pochampally,4630.0,S
21,Odisha,21.0,354,Ganjam,388.0,3093,Brahmapur Sadar,3093.0,S
9,Uttar Pradesh,9.0,133,Budaun,149.0,782,Budaun,782.0,S
1,Jammu And Kashmir,1.0,2,Budgam,2.0,7,Budgam,7.0,U
19,West Bengal,19.0,304,South 24 Parganas,343.0,2413,Budge Budge - I,2413.0,S
8,Rajasthan,8.0,106,Jhunjhunu,103.0,489,Buhana,489.0,S
28,Andhra Pradesh,28.0,502,Ananthapuramu,553.0,5329,Bukkaraya Samudram,5329.0,S
27,Maharashtra,27.0,472,Buldhana,500.0,3984,Buldana,3984.0,S
12,Arunachal Pradesh,12.0,242,West Kameng,246.0,6847,Buragaon Eac,0.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,3434,Buxwaha,3434.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2421,Canning - II,2421.0,S
28,Andhra Pradesh,28.0,511,Kurnool,552.0,5256,C.Belagal,5256.0,S
1,Jammu And Kashmir,1.0,2,Budgam,2.0,8,Chadoora,8.0,U
10,Bihar,10.0,200,Kaimur (Bhabua),233.0,1452,Chainpur,1452.0,S
20,Jharkhand,20.0,338,Palamu,358.0,2634,Chainpur,2634.0,S
5,Uttarakhand,5.0,52,Pauri Garhwal,61.0,6036,Chakisain,0.0,S
20,Jharkhand,20.0,343,West Singhbhum,368.0,2731,Chakradharpur,2731.0,S
21,Odisha,21.0,354,Ganjam,388.0,3087,Chamakhandi,3087.0,S
3,Punjab,3.0,42,Rupnagar,51.0,265,Chamkaur Sahib,265.0,S
5,Uttarakhand,5.0,47,Chamoli,57.0,285,Chamoli,285.0,S
21,Odisha,21.0,361,Kendujhar,375.0,2839,Champua,2839.0,S
8,Rajasthan,8.0,778,Jodhpur (Gramin),,7374,Chamu,0.0,S
24,Gujarat,24.0,455,Patan,470.0,3750,Chanasma,3750.0,S
19,West Bengal,19.0,316,Malda,332.0,2211,Chanchal - II,2211.0,S
21,Odisha,21.0,366,Nabarangpur,397.0,3190,Chandahandi,3190.0,S
21,Odisha,21.0,362,Khordha,386.0,3038,Chandaka,3038.0,S
36,Telangana,0.0,514,Nalgonda,539.0,4652,Chandampeta,4652.0,S
20,Jharkhand,20.0,322,Bokaro,355.0,2596,Chandankiyari,2596.0,S
9,Uttar Pradesh,9.0,659,Sambhal,0.0,722,Chandausi,722.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2824,Chandiposh,2824.0,S
28,Andhra Pradesh,28.0,752,Tirupati,0.0,5384,Chandragiri,5384.0,S
21,Odisha,21.0,370,Rayagada,396.0,3174,Chandrapur,3174.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4747,Chandrugonda,4747.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4005,Chandurbazar,4005.0,S
13,Nagaland,13.0,250,Wokha,264.0,1780,Changpang,1780.0,S
10,Bihar,10.0,211,Pashchim Champaran,203.0,1025,Chanpatia,1025.0,S
18,Assam,18.0,285,Dhubri,301.0,6019,Chapar Pt,2010.0,S
19,West Bengal,19.0,320,Nadia,336.0,2305,Chapra,2305.0,S
36,Telangana,0.0,694,Nagarkurnool,0.0,6293,Charakonda,0.0,S
20,Jharkhand,20.0,323,Chatra,347.0,2518,Chatra,2518.0,S
10,Bihar,10.0,194,Buxar,232.0,1438,Chaugain,1438.0,S
23,Madhya Pradesh,23.0,399,Chhindwara,455.0,3650,Chaurai,3650.0,S
32,Kerala,32.0,566,Thrissur,594.0,5653,Chavakkad,5653.0,S
10,Bihar,10.0,224,Vaishali,220.0,1273,Chehra Kalan,1273.0,S
29,Karnataka,29.0,630,Chikkaballapura,582.0,7407,Chelur,0.0,S
10,Bihar,10.0,191,Begusarai,222.0,1307,Cheria Bariarpur,1307.0,S
13,Nagaland,13.0,765,Shamator,0.0,1827,Chessore,1827.0,S
12,Arunachal Pradesh,12.0,241,Upper Subansiri,249.0,1614,Chetam Peer Yapu Circle,1614.0,S
13,Nagaland,13.0,248,Phek,266.0,1807,Chetheba,1807.0,S
8,Rajasthan,8.0,93,Bikaner,101.0,479,Chhatargarh,479.0,S
20,Jharkhand,20.0,338,Palamu,358.0,2620,Chhatarpur,2620.0,S
8,Rajasthan,8.0,89,Baran,128.0,677,Chhipabarod,677.0,S
8,Rajasthan,8.0,629,Pratapgarh,131.0,698,Chhoti Sadri,698.0,S
36,Telangana,0.0,508,Karimnagar,534.0,4442,Chigurumamidi,4442.0,S
14,Manipur,14.0,257,Senapati,272.0,6483,Chilivai Phaibung,0.0,S
36,Telangana,0.0,513,Medak,535.0,6274,Chilpched,0.0,S
28,Andhra Pradesh,28.0,517,Prakasam,549.0,5128,Chimakurthy,5128.0,S
14,Manipur,14.0,260,Ukhrul,279.0,1887,Chingai,1887.0,S
33,Tamil Nadu,33.0,729,Kallakurichi,0.0,5977,Chinnasalem,0.0,S
19,West Bengal,19.0,312,Hooghly,338.0,2346,Chinsurah - Magra,2346.0,S
36,Telangana,0.0,696,Suryapet,0.0,6303,Chinthalapalem,0.0,S
28,Andhra Pradesh,28.0,745,Alluri Sitharama Raju,0.0,4849,Chinthapalli,4849.0,S
36,Telangana,0.0,514,Nalgonda,539.0,4650,Chinthapally,4650.0,S
32,Kerala,32.0,565,Thiruvananthapuram,601.0,5689,Chirayinkeezhu,5689.0,S
2,Himachal Pradesh,2.0,23,Shimla,33.0,192,Chirgaon,192.0,S
22,Chhattisgarh,22.0,760,Manendragarh-Chirmiri-Bharatpur(M C B),0.0,7268,Chirmiri,0.0,S
29,Karnataka,29.0,538,Kalaburagi,579.0,5585,Chittapur,5585.0,S
28,Andhra Pradesh,28.0,503,Chittoor,554.0,5421,Chittoor,5421.0,S
36,Telangana,0.0,514,Nalgonda,539.0,4633,Chityal,4633.0,S
17,Meghalaya,17.0,277,South Garo Hills,295.0,1975,Chokpot,1975.0,S
8,Rajasthan,8.0,783,Jaipur (Gramin),,541,Chomu,541.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3960,Chopda,3960.0,S
8,Rajasthan,8.0,768,Didwana-Kuchaman,,7364,Choti Khatu,0.0,S
28,Andhra Pradesh,28.0,503,Chittoor,554.0,5413,Chowdepalle,5413.0,S
13,Nagaland,13.0,248,Phek,266.0,1806,Chozuba,1806.0,S
21,Odisha,21.0,350,Cuttack,381.0,2968,Cuttack (M.Corp.) P.S,2968.0,S
24,Gujarat,24.0,461,Vadodara,486.0,3905,Dabhoi,3905.0,S
17,Meghalaya,17.0,278,West Garo Hills,293.0,1963,Dadenggiri,1963.0,S
38,The Dadra And Nagar Haveli And Daman And Diu,,465,Dadra And Nagar Haveli,496.0,3949,Dadra & Nagar Haveli,3949.0,U
10,Bihar,10.0,214,Purnia,211.0,1141,Dagarua,1141.0,S
6,Haryana,6.0,72,Rewari,85.0,6464,Dahina St,0.0,S
21,Odisha,21.0,361,Kendujhar,375.0,2852,Daitari,2852.0,S
12,Arunachal Pradesh,12.0,233,Kurung Kumey,256.0,1714,Damin Circle,1714.0,S
23,Madhya Pradesh,23.0,400,Damoh,428.0,3458,Damoh,3458.0,S
29,Karnataka,29.0,550,Uttara Kannada,563.0,7064,Dandeli,0.0,S
10,Bihar,10.0,201,Katihar,212.0,1150,Dandkhora,1150.0,S
19,West Bengal,19.0,318,Paschim Medinipur,344.0,2467,Dantan - I,2467.0,S
24,Gujarat,24.0,441,Banas Kantha,469.0,3735,Dantiwada,3735.0,S
12,Arunachal Pradesh,12.0,241,Upper Subansiri,249.0,1615,Daporijo Hq,1615.0,S
10,Bihar,10.0,222,Siwan,218.0,1246,Daraundha,1246.0,S
22,Chhattisgarh,22.0,389,Surguja,401.0,7261,Darima,0.0,S
22,Chhattisgarh,22.0,383,Korba,404.0,7266,Darri,0.0,S
28,Andhra Pradesh,28.0,517,Prakasam,549.0,5114,Darsi,5114.0,S
22,Chhattisgarh,22.0,646,Balod,0.0,3320,Daundilohara,3320.0,S
10,Bihar,10.0,215,Rohtas,234.0,1459,Dawath,1459.0,S
6,Haryana,6.0,60,Faridabad,88.0,6415,Dayalpur St,0.0,S
12,Arunachal Pradesh,12.0,231,East Kameng,247.0,7021,Debeyar Co Circle,0.0,S
27,Maharashtra,27.0,485,Nanded,511.0,4110,Deglur,4110.0,S
8,Rajasthan,8.0,115,Sirohi,117.0,7154,Deldar,0.0,S
8,Rajasthan,8.0,112,Rajsamand,123.0,6935,Delwara,0.0,S
27,Maharashtra,27.0,498,Wardha,504.0,4020,Deoli,4020.0,S
9,Uttar Pradesh,9.0,137,Deoria,190.0,959,Deoria,959.0,S
12,Arunachal Pradesh,12.0,235,Lower Dibang Valley,258.0,6569,Desali Circle,0.0,S
24,Gujarat,24.0,461,Vadodara,486.0,6035,Desar,0.0,S
19,West Bengal,19.0,317,Purba Medinipur,345.0,2489,Deshopran,2489.0,S
5,Uttarakhand,5.0,53,Pithoragarh,62.0,6424,Devalthal,0.0,S
28,Andhra Pradesh,28.0,744,Anakapalli,0.0,4859,Devarapalli,4859.0,S
23,Madhya Pradesh,23.0,420,Panna,426.0,3437,Devendranagar,3437.0,S
20,Jharkhand,20.0,324,Deoghar,350.0,2549,Devipur,2549.0,S
5,Uttarakhand,5.0,55,Tehri Garhwal,59.0,294,Devprayag,294.0,S
5,Uttarakhand,5.0,47,Chamoli,57.0,6347,Dewal,0.0,S
20,Jharkhand,20.0,327,East Singhbum,357.0,2611,Dhalbhumgarh,2611.0,S
10,Bihar,10.0,214,Purnia,211.0,1132,Dhamdaha,1132.0,S
22,Chhattisgarh,22.0,377,Dhamtari,412.0,3346,Dhamtari,3346.0,S
24,Gujarat,24.0,462,Valsad,491.0,3928,Dharampur,3928.0,S
33,Tamil Nadu,33.0,634,Tiruppur,633.0,5902,Dharapuram,5902.0,S
5,Uttarakhand,5.0,53,Pithoragarh,62.0,316,Dharchula,316.0,S
5,Uttarakhand,5.0,51,Nainital,66.0,341,Dhari,341.0,S
33,Tamil Nadu,33.0,571,Dharmapuri,630.0,5888,Dharmapuri,5888.0,S
21,Odisha,21.0,356,Jajapur,382.0,2979,Dharmasala,2979.0,S
28,Andhra Pradesh,28.0,754,Sri Sathya Sai,0.0,5336,Dharmavaram,5336.0,S
18,Assam,18.0,301,Sonitpur,306.0,2041,Dhekiajuli (Pt),2041.0,S
23,Madhya Pradesh,23.0,413,Katni,450.0,3626,Dhimarkheda,3626.0,S
18,Assam,18.0,297,Nagaon,305.0,2034,Dhing,2034.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,109,Dhira,109.0,S
28,Andhra Pradesh,28.0,502,Ananthapuramu,553.0,5304,D.Hirehal,5304.0,S
24,Gujarat,24.0,457,Rajkot,476.0,3810,Dhoraji,3810.0,S
19,West Bengal,19.0,314,Jalpaiguri,328.0,2176,Dhupguri,2176.0,S
5,Uttarakhand,5.0,45,Almora,64.0,6342,Dhyari,0.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4377,Dichpally,4377.0,S
5,Uttarakhand,5.0,53,Pithoragarh,62.0,317,Didihat,317.0,S
10,Bihar,10.0,203,Kishanganj,210.0,1122,Dighalbank,1122.0,S
10,Bihar,10.0,215,Rohtas,234.0,1458,Dinara,1458.0,S
27,Maharashtra,27.0,487,Nashik,516.0,4149,Dindori,4149.0,S
22,Chhattisgarh,22.0,383,Korba,404.0,7293,Dipka,0.0,S
37,Ladakh,0.0,9,Leh Ladakh,3.0,7231,Diskit,0.0,U
18,Assam,18.0,618,Kamrup Metro,322.0,2129,Dispur,2129.0,S
5,Uttarakhand,5.0,49,Dehradun,60.0,6335,Doiwala,0.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4392,Domakonda,4392.0,S
20,Jharkhand,20.0,334,Koderma,348.0,2528,Domchanch,2528.0,S
28,Andhra Pradesh,28.0,517,Prakasam,549.0,5102,Donakonda,5102.0,S
36,Telangana,0.0,688,Mahabubabad,0.0,4722,Dornakal,4722.0,S
8,Rajasthan,8.0,769,Dudu,,6027,Dudu,0.0,S
28,Andhra Pradesh,28.0,506,Guntur,548.0,5076,Duggirala,5076.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4729,Dummugudem,4729.0,S
10,Bihar,10.0,221,Sitamarhi,206.0,1074,Dumra,1074.0,S
37,Ladakh,0.0,9,Leh Ladakh,3.0,7158,Durbuk,0.0,U
5,Uttarakhand,5.0,45,Almora,64.0,329,Dwarahat,329.0,S
20,Jharkhand,20.0,325,Dhanbad,354.0,6201,Egarkund,0.0,S
1,Jammu And Kashmir,1.0,13,Srinagar,10.0,6803,Eidgah,0.0,U
36,Telangana,0.0,686,Hanumakonda,0.0,4449,Elkathurthy,4449.0,S
6,Haryana,6.0,74,Sirsa,79.0,392,Ellenabad,392.0,S
28,Andhra Pradesh,28.0,748,Eluru,0.0,4966,Eluru,4966.0,S
13,Nagaland,13.0,250,Wokha,264.0,1790,Englan,1790.0,S
33,Tamil Nadu,33.0,594,Thoothukkudi,627.0,6633,Eral,0.0,S
33,Tamil Nadu,33.0,573,Erode,610.0,5753,Erode,5753.0,S
9,Uttar Pradesh,9.0,139,Etawah,161.0,838,Etawah,838.0,S
36,Telangana,0.0,518,Ranga Reddy,537.0,4559,Farooqnagar,4559.0,S
8,Rajasthan,8.0,103,Jaisalmer,114.0,576,Fatehgarh,576.0,S
9,Uttar Pradesh,9.0,142,Fatehpur,172.0,878,Fatehpur,878.0,S
10,Bihar,10.0,196,Gaya,236.0,1508,Fatehpur,1508.0,S
10,Bihar,10.0,212,Patna,230.0,1411,Fatwah,1411.0,S
3,Punjab,3.0,651,Fazilka,0.0,237,Fazilka,237.0,S
9,Uttar Pradesh,9.0,119,Aligarh,143.0,753,Gabhana,753.0,S
23,Madhya Pradesh,23.0,418,Narsimhapur,452.0,3635,Gadarwara,3635.0,S
27,Maharashtra,27.0,475,Gadchiroli,508.0,4057,Gadchiroli,4057.0,S
27,Maharashtra,27.0,480,Kolhapur,530.0,4293,Gadhinglaj,4293.0,S
8,Rajasthan,8.0,90,Barmer,115.0,6906,Gadraroad,0.0,S
36,Telangana,0.0,695,Jogulamba Gadwal,0.0,4603,Gadwal,4603.0,S
23,Madhya Pradesh,23.0,421,Raisen,446.0,3591,Gairatganj,3591.0,S
5,Uttarakhand,5.0,55,Tehri Garhwal,59.0,6372,Gaja,0.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4825,Gajapathinagaram,4825.0,S
8,Rajasthan,8.0,100,Ganganagar,99.0,7376,Gajsinghpur,0.0,S
36,Telangana,0.0,692,Siddipet,0.0,4483,Gajwel,4483.0,S
2,Himachal Pradesh,2.0,17,Hamirpur,28.0,142,Galore,142.0,S
19,West Bengal,19.0,306,Purba Bardhaman,335.0,2288,Galsi - II,2288.0,S
28,Andhra Pradesh,28.0,749,Ntr,0.0,4996,Gampalagudem,4996.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4382,Gandhari,4382.0,S
36,Telangana,0.0,518,Ranga Reddy,537.0,6320,Gandipet,0.0,S
8,Rajasthan,8.0,88,Banswara,125.0,6610,Gangadtalai,0.0,S
8,Rajasthan,8.0,100,Ganganagar,99.0,458,Ganganagar,458.0,S
19,West Bengal,19.0,310,Dakshin Dinajpur,331.0,2201,Gangarampur,2201.0,S
28,Andhra Pradesh,28.0,745,Alluri Sitharama Raju,0.0,4894,Gangavaram,4894.0,S
11,Sikkim,11.0,225,Gangtok,244.0,1553,Gangtok,1553.0,S
21,Odisha,21.0,353,Gajapati,389.0,3108,Garabandha,3108.0,S
10,Bihar,10.0,193,Bhojpur,231.0,1431,Garhani,1431.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,2509,Garhwa,2509.0,S
23,Madhya Pradesh,23.0,416,Mandsaur,433.0,3494,Garoth,3494.0,S
17,Meghalaya,17.0,277,South Garo Hills,295.0,1976,Gasuapara,1976.0,S
19,West Bengal,19.0,316,Malda,332.0,2214,Gazole,2214.0,S
12,Arunachal Pradesh,12.0,719,Lower Siang,0.0,1638,Gensi Eac,1638.0,S
36,Telangana,0.0,687,Jayashankar Bhupalapally,0.0,4683,Ghanpur (Mulug),4683.0,S
36,Telangana,0.0,689,Jangoan,0.0,4676,Ghanpur (Station),4676.0,S
6,Haryana,6.0,67,Karnal,74.0,374,Gharaunda,374.0,S
27,Maharashtra,27.0,500,Yavatmal,510.0,4089,Ghatanji,4089.0,S
20,Jharkhand,20.0,327,East Singhbum,357.0,2607,Ghatshila,2607.0,S
9,Uttar Pradesh,9.0,145,Ghaziabad,140.0,739,Ghaziabad,739.0,S
24,Gujarat,24.0,454,Panch Mahals,484.0,3887,Ghoghamba,3887.0,S
9,Uttar Pradesh,9.0,184,Sonbhadra,200.0,1004,Ghorawal,1004.0,S
10,Bihar,10.0,199,Jehanabad,239.0,1539,Ghoshi,1539.0,S
22,Chhattisgarh,22.0,376,Dakshin Bastar Dantewada,416.0,3370,Gidam,3370.0,S
3,Punjab,3.0,39,Sri Muktsar Sahib,44.0,240,Gidderbaha,240.0,S
10,Bihar,10.0,198,Jamui,238.0,1531,Gidhaur,1531.0,S
33,Tamil Nadu,33.0,596,Viluppuram,607.0,5728,Gingee,5728.0,S
12,Arunachal Pradesh,12.0,241,Upper Subansiri,249.0,6551,Gite Ripa Circle,0.0,S
19,West Bengal,19.0,311,Uttar Dinajpur,330.0,2193,Goalpokher - I,2193.0,S
24,Gujarat,24.0,454,Panch Mahals,484.0,3885,Godhra,3885.0,S
19,West Bengal,19.0,312,Hooghly,338.0,2339,Goghat - II,2339.0,S
8,Rajasthan,8.0,117,Udaipur,130.0,686,Gogunda,686.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1478,Goh,1478.0,S
6,Haryana,6.0,75,Sonipat,76.0,378,Gohana,378.0,S
21,Odisha,21.0,354,Ganjam,388.0,3095,Golanthara,3095.0,S
28,Andhra Pradesh,28.0,505,East Godavari,545.0,4951,Gopalapuram,4951.0,S
10,Bihar,10.0,192,Bhagalpur,224.0,1334,Gopalpur,1334.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5211,Gopavaram,5211.0,S
20,Jharkhand,20.0,326,Dumka,362.0,2669,Gopikandar,2669.0,S
9,Uttar Pradesh,9.0,148,Gorakhpur,188.0,950,Gorakhpur,950.0,S
28,Andhra Pradesh,28.0,755,Nandyal,0.0,5287,Gospadu,5287.0,S
21,Odisha,21.0,370,Rayagada,396.0,3184,Gudari,3184.0,S
21,Odisha,21.0,359,Kandhamal,390.0,3114,G.Udayagiri,3114.0,S
28,Andhra Pradesh,28.0,754,Sri Sathya Sai,0.0,5352,Gudibanda,5352.0,S
29,Karnataka,29.0,630,Chikkaballapura,582.0,5597,Gudibanda,5597.0,S
28,Andhra Pradesh,28.0,503,Chittoor,554.0,5431,Gudipala,5431.0,S
36,Telangana,0.0,688,Mahabubabad,0.0,4711,Gudur,4711.0,S
33,Tamil Nadu,33.0,568,Chennai,603.0,7169,Guindy,0.0,S
29,Karnataka,29.0,524,Bagalkote,556.0,7061,Guledgudda,0.0,S
20,Jharkhand,20.0,331,Gumla,366.0,2712,Gumla,2712.0,S
28,Andhra Pradesh,28.0,743,Parvathipuram Manyam,0.0,4808,Gummalakshmipuram,4808.0,S
23,Madhya Pradesh,23.0,406,Guna,458.0,6609,Guna Nagar,0.0,S
1,Jammu And Kashmir,1.0,626,Ganderbal,11.0,6806,Gund,0.0,U
36,Telangana,0.0,514,Nalgonda,539.0,4651,Gundlapally,4651.0,S
29,Karnataka,29.0,531,Chamarajanagara,578.0,5576,Gundlupet,5576.0,S
9,Uttar Pradesh,9.0,659,Sambhal,0.0,778,Gunnaur,778.0,S
28,Andhra Pradesh,28.0,506,Guntur,548.0,6833,Guntur East,0.0,S
21,Odisha,21.0,370,Rayagada,396.0,3183,Gunupur,3183.0,S
28,Andhra Pradesh,28.0,751,Palnadu,0.0,5044,Gurajala,5044.0,S
21,Odisha,21.0,353,Gajapati,389.0,3106,Gurandi,3106.0,S
3,Punjab,3.0,32,Gurdaspur,35.0,202,Gurdaspur,202.0,S
23,Madhya Pradesh,23.0,424,Rewa,430.0,3481,Gurh,3481.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4828,Gurla,4828.0,S
29,Karnataka,29.0,635,Yadgir,580.0,7094,Gurumitkal,0.0,S
18,Assam,18.0,618,Kamrup Metro,322.0,2128,Guwahati,2128.0,S
23,Madhya Pradesh,23.0,437,Vidisha,443.0,3577,Gyaraspur,3577.0,S
12,Arunachal Pradesh,12.0,231,East Kameng,247.0,1588,Gyawe Purang Circle,1588.0,S
27,Maharashtra,27.0,485,Nanded,511.0,4098,Hadgaon,4098.0,S
2,Himachal Pradesh,2.0,19,Kinnaur,34.0,194,Hangrang,194.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1190,Hanumannagar,1190.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,97,Harchakian,97.0,S
23,Madhya Pradesh,23.0,408,Harda,448.0,3608,Harda,3608.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2242,Hariharpara,2242.0,S
19,West Bengal,19.0,320,Nadia,336.0,2315,Haringhata,2315.0,S
10,Bihar,10.0,206,Madhubani,207.0,1081,Harlakhi,1081.0,S
29,Karnataka,29.0,631,Ramanagara,584.0,7196,Harohalli,0.0,S
23,Madhya Pradesh,23.0,399,Chhindwara,455.0,3649,Harrai,3649.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1477,Haspura,1477.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2817,Hatibari,2817.0,S
23,Madhya Pradesh,23.0,402,Dewas,437.0,3530,Hatpiplya,3530.0,S
29,Karnataka,29.0,540,Haveri,564.0,5492,Haveri,5492.0,S
12,Arunachal Pradesh,12.0,628,Anjaw,260.0,1736,Hayuliang Adc,1736.0,S
27,Maharashtra,27.0,485,Nanded,511.0,4097,Himayatnagar,4097.0,S
8,Rajasthan,8.0,94,Bundi,121.0,622,Hindoli,622.0,S
27,Maharashtra,27.0,498,Wardha,504.0,4021,Hinganghat,4021.0,S
29,Karnataka,29.0,533,Chitradurga,566.0,5508,Hiriyur,5508.0,S
15,Mizoram,15.0,726,Hnahthial,0.0,1915,Hnahthial,1915.0,S
23,Madhya Pradesh,23.0,409,Narmadapuram,449.0,7045,Hoshangabad Nagar,0.0,S
13,Nagaland,13.0,247,Mon,261.0,1746,Hunta,1746.0,S
32,Kerala,32.0,556,Idukki,596.0,5942,Idukki,0.0,S
36,Telangana,0.0,683,Rajanna Sircilla,0.0,4436,Illanthakunta,4436.0,S
36,Telangana,0.0,516,Nizamabad,533.0,6236,Indalwai,0.0,S
27,Maharashtra,27.0,490,Pune,521.0,4200,Indapur,4200.0,S
23,Madhya Pradesh,23.0,401,Datia,422.0,3404,Indergarh,3404.0,S
23,Madhya Pradesh,23.0,410,Indore,439.0,3543,Indore,3543.0,S
10,Bihar,10.0,198,Jamui,238.0,1525,Islamnagar Aliganj,1525.0,S
2,Himachal Pradesh,2.0,26,Una,29.0,6889,Ispur,0.0,S
27,Maharashtra,27.0,479,Jalna,514.0,4126,Jafrabad,4126.0,S
24,Gujarat,24.0,439,Amreli,480.0,3848,Jafrabad,3848.0,S
20,Jharkhand,20.0,343,West Singhbhum,368.0,2743,Jagannathpur,2743.0,S
